PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
900 901 902 903 904 905 906 907 908 909 910
 1.17314E+00 9.56425E-02 1.12958E+00 9.21620E-02 2.79197E+02 1.57175E+00 1.28266E-01 2.84186E+02 1.17316E+00 9.56435E-02 3.98628E-02
 1.27939E+00 1.29978E-01 1.22296E+00 1.28229E-01 3.04539E+02 1.69815E+00 1.79641E-01 3.08005E+02 1.27941E+00 1.29980E-01 5.80082E-02
 1.46260E+00 1.86596E-01 1.38683E+00 1.86498E-01 3.31217E+02 1.92121E+00 2.62203E-01 3.32783E+02 1.46263E+00 1.86600E-01 8.61888E-02
 1.72886E+00 2.67478E-01 1.62698E+00 2.68299E-01 3.59394E+02 2.24894E+00 3.77576E-01 3.58646E+02 1.72891E+00 2.67486E-01 1.31084E-01
 2.09389E+00 3.75991E-01 1.95750E+00 3.75501E-01 3.89198E+02 2.70055E+00 5.27817E-01 3.85686E+02 2.09397E+00 3.76006E-01 2.04575E-01
 2.58550E+00 5.19563E-01 2.40285E+00 5.13188E-01 4.20844E+02 3.30916E+00 7.19181E-01 4.14050E+02 2.58564E+00 5.19593E-01 3.28496E-01
 3.23014E+00 7.04692E-01 2.98709E+00 6.84753E-01 4.54433E+02 4.10766E+00 9.55259E-01 4.43811E+02 3.23041E+00 7.04754E-01 5.44101E-01
 3.84298E+00 8.77158E-01 3.54293E+00 8.40049E-01 4.81702E+02 4.86755E+00 1.16709E+00 4.67762E+02 3.84344E+00 8.77267E-01 8.22437E-01
 4.04292E+00 9.36062E-01 3.73529E+00 8.93569E-01 4.90076E+02 5.13515E+00 1.24029E+00 4.75044E+02 4.04346E+00 9.36192E-01 9.32055E-01
 5.18547E+00 1.23971E+00 4.82503E+00 1.16626E+00 5.31224E+02 6.64735E+00 1.61194E+00 5.10648E+02 5.18671E+00 1.24001E+00 1.73556E+00
